,Flight_miles_12mo,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans
2032,1500,93848,0,1,1,1,1600,4
2033,0,41153,0,4,1,1,28686,15
2034,0,20789,0,1,1,1,0,0
2035,600,121992,6057,1,1,1,3200,4
2036,0,37911,0,1,1,1,2250,11
2037,500,233656,0,4,1,1,41941,14
2038,0,41133,0,1,1,1,635,3
2039,50,60864,0,3,1,1,23364,19
2040,0,90526,0,1,1,1,2000,9
2041,0,15148,0,1,1,1,15148,3
2042,0,5393,0,1,1,1,0,0
2043,0,434,0,1,1,1,15530,5
2044,0,81055,0,3,1,1,14344,14
2045,0,31360,0,1,1,1,821,7
2046,0,156885,0,4,1,1,38601,19
2047,0,4148,0,1,3,1,13504,18
2048,0,63820,0,3,1,1,13981,15
2049,1850,379744,2081,1,1,1,19191,17
2050,0,76659,0,1,1,1,0,0
2051,0,40724,0,4,1,1,29481,14
2052,0,146173,0,3,1,1,13871,17
2053,0,26055,0,1,1,1,647,9
2054,0,68,0,1,1,1,590,1
2055,0,50001,0,1,1,1,4853,12
2056,0,122506,0,3,1,1,21022,13
2057,0,126886,0,2,1,1,9120,17
2058,11408,42342,0,1,1,1,11408,23
2059,50,58898,0,1,1,1,23050,15
2060,0,45735,0,1,1,1,10085,3
2061,0,77225,0,4,1,1,30646,15
2062,0,59874,0,1,1,1,0,0
2063,0,30868,0,1,1,1,405,3
2064,0,34257,0,1,1,1,2010,4
2065,0,42639,0,2,1,1,7366,12
2066,0,771,0,1,1,1,40256,4
2067,0,89708,0,1,1,1,8000,4
2068,0,75892,0,2,1,1,8738,15
2069,0,140918,0,4,1,1,69760,32
2070,700,475338,0,4,1,1,39680,22
2071,0,14426,0,1,1,1,0,0
2072,0,29559,0,4,1,1,28969,16
2073,0,113113,0,3,1,1,10736,13
2074,0,73027,0,4,1,1,34002,19
2075,0,17386,0,1,1,1,0,0
2076,500,9310,0,1,1,1,500,1
2077,0,11023,0,1,1,1,0,0
2078,500,55406,0,4,1,1,38118,18
2079,0,47638,0,1,1,1,0,0
2080,500,30040,0,2,1,1,8636,8
2081,0,24787,0,1,1,1,1000,1
2082,1000,40758,0,1,1,1,3500,4
2083,0,726,0,1,1,1,0,0
2084,0,40686,0,1,1,1,260,2
2085,0,16626,0,1,1,1,2500,13
2086,300,18944,0,1,1,1,300,3
2087,600,114949,0,5,1,1,87136,24
2088,471,32522,0,1,1,1,5971,4
2089,700,86533,0,1,1,1,3700,4
2090,0,166470,0,2,1,1,9574,16
2091,0,10797,0,1,1,1,0,0
2092,0,131618,0,4,1,1,46473,16
2093,1000,77523,1112,1,1,1,11050,5
2094,2000,47905,0,3,1,1,14575,16
2095,0,28695,0,1,1,1,0,0
2096,0,15253,0,2,1,1,5427,8
2097,0,193818,0,3,1,1,16327,13
2098,550,30556,0,1,1,1,950,5
2099,0,22678,0,1,1,1,2125,7
2100,0,89430,0,3,1,1,24314,18
2101,0,26522,0,3,1,1,18479,13
2102,150,59913,0,1,1,1,2210,5
2103,0,16516,0,1,1,1,500,1
2104,0,49050,0,3,1,1,18436,16
2105,0,27981,0,5,1,1,63004,17
2106,0,4939,0,1,1,1,1000,1
2107,0,26077,0,1,1,1,6768,4
2108,0,110893,0,1,1,1,4653,6
2109,0,56455,0,1,1,1,6000,3
2110,500,32699,0,1,1,1,1500,2
2111,0,109790,0,1,1,1,16108,4
2112,0,166681,0,5,1,1,107645,25
2113,4866,145233,0,1,1,1,9366,5
2114,0,1054,0,1,1,1,15147,3
2115,0,27532,0,1,1,1,4639,13
2116,500,62464,0,1,1,1,5675,16
2117,0,4041,0,1,1,1,0,0
2118,0,28138,0,1,1,1,6330,29
2119,0,33010,0,1,1,1,0,0
2120,0,45687,0,1,1,1,45,2
2121,0,12981,0,1,1,1,0,0
2122,100,168246,1514,1,1,1,4600,4
2123,500,75505,0,4,1,1,30850,17
2124,0,55591,0,2,1,1,8817,13
2125,0,37358,0,4,1,1,50488,19
2126,0,33803,0,1,1,1,6100,34
2127,0,2500,0,1,1,1,2500,1
2128,0,140527,0,1,1,1,3500,14
2129,0,5360,0,1,1,1,0,0
2130,1200,124430,0,2,1,1,15523,17
2131,0,240007,0,4,1,1,46771,14
2132,180,245021,0,3,1,1,13639,15
2133,400,53518,0,5,1,1,73933,30
2134,250,122545,0,1,1,1,269,4
2135,0,192889,0,1,1,1,10500,5
2136,2276,227776,0,4,1,1,47286,19
2137,500,37833,0,4,1,1,48172,15
2138,0,48256,0,1,1,1,9690,2
2139,0,99704,2704,2,1,1,15750,12
2140,150,394999,0,1,1,1,4150,5
2141,0,82497,0,1,1,1,0,0
2142,0,15326,7663,1,1,1,0,0
2143,0,32619,0,1,1,1,1070,7
2144,0,57017,0,1,1,1,2495,11
2145,635,252741,0,4,1,1,29296,19
2146,0,49375,0,3,1,1,23628,14
2147,0,25341,0,1,1,1,38,4
2148,0,45150,0,3,1,1,18907,13
2149,500,187462,0,1,1,1,10500,5
2150,0,19132,0,2,1,1,9124,17
2151,9550,196967,0,3,1,1,38490,37
2152,0,13040,0,1,1,1,500,1
2153,3954,184301,0,1,1,1,6454,13
2154,0,36294,0,1,1,1,0,0
2155,0,89840,0,2,1,1,7048,14
2156,0,6914,0,1,1,1,1500,1
2157,300,28493,0,3,1,1,21845,22
2158,0,111793,0,1,1,1,500,1
2159,0,18700,0,1,1,1,870,2
2160,500,53957,0,1,1,1,7000,4
2161,200,135770,0,1,1,1,4700,5
2162,2197,189784,0,4,1,1,35464,18
2163,0,60076,0,4,1,1,45582,9
2164,0,3522,0,1,1,1,3522,4
2165,0,36736,0,1,1,1,0,0
2166,1540,100634,0,1,3,1,69669,28
2167,0,88918,0,2,1,1,5537,14
2168,500,245045,0,1,1,1,25039,16
2169,0,37948,0,3,1,1,19213,43
2170,0,81552,0,2,1,1,7703,8
2171,0,118067,0,2,1,1,8715,12
2172,500,268314,0,4,1,1,29968,14
2173,0,135488,0,5,1,1,57787,16
2174,903,68243,0,2,1,1,10012,22
2175,0,56693,3953,2,1,1,20454,11
2176,1050,194875,0,1,1,1,7550,6
2177,0,206155,0,4,1,1,28447,17
2178,0,35425,0,1,1,1,4125,19
2179,5688,161579,0,1,1,1,7688,21
2180,0,11314,1000,1,1,1,741,4
2181,250,119531,0,5,1,1,60503,43
2182,800,48433,0,1,1,1,4300,5
2183,0,10872,0,1,1,1,4500,27
2184,750,109268,0,2,1,1,7401,17
2185,0,105160,0,3,1,1,20458,21
2186,0,90919,0,4,1,1,44430,17
2187,800,50230,0,1,1,1,4149,9
2188,0,74538,0,3,1,1,18835,21
2189,0,4606,0,1,1,1,4320,6
2190,0,61617,0,2,1,1,23495,13
2191,0,15275,0,1,1,1,75,2
2192,500,112891,0,1,1,1,500,1
2193,2624,41176,0,1,1,1,7624,7
2194,0,81251,0,1,1,1,19500,6
2195,0,18142,0,1,1,1,220,4
2196,0,16200,0,4,1,1,40455,17
2197,50,8913,0,1,1,1,2050,10
2198,0,14372,0,2,1,1,9042,13
2199,2683,77965,0,4,1,1,41126,33
2200,1000,12271,500,2,1,1,7684,15
2201,0,49874,0,4,1,1,39976,13
2202,0,35445,0,1,1,1,3379,9
2203,751,91755,0,1,1,1,5026,8
2204,500,33753,0,3,1,1,14961,14
2205,0,53750,0,3,1,1,23135,14
2206,0,110132,0,1,1,1,19000,5
2207,0,12221,0,1,1,1,511,4
2208,0,65519,0,1,1,1,0,0
2209,350,47291,0,1,1,1,1350,4
2210,0,124564,0,3,1,1,11026,13
2211,0,24111,0,2,1,1,9374,16
2212,0,35801,0,1,1,1,3337,13
2213,700,150972,0,1,1,1,2700,3
2214,3250,292023,0,1,1,1,14125,12
2215,0,47090,0,1,1,1,0,0
2216,0,1300,0,1,1,1,454,11
2217,7600,109103,2370,1,1,1,19600,27
2218,2150,101057,0,1,1,1,13650,11
2219,0,20900,0,1,1,1,1000,1
2220,0,46607,0,1,1,1,0,0
2221,250,33017,0,1,1,1,1069,7
2222,0,30729,0,3,1,1,16456,15
2223,0,35546,0,1,1,1,3376,10
2224,0,7845,0,1,1,1,265,3
2225,4650,25788,0,1,1,1,4650,13
2226,423,13543,0,1,1,1,1443,7
2227,0,16618,0,1,1,1,897,5
2228,0,11548,0,1,1,1,1634,7
2229,0,22181,0,1,1,1,6245,15
2230,0,222312,0,4,1,1,29039,17
2231,0,25080,0,1,1,1,2060,12
2232,0,17964,0,1,1,1,5030,23
2233,0,155385,0,3,1,1,15267,12
2234,0,3977,0,1,1,1,0,0
2235,0,14620,0,1,1,1,0,0
2236,0,46882,0,1,1,1,0,0
2237,0,3350,0,1,1,1,65,3
2238,0,3049,0,1,1,1,0,0
2239,250,32377,0,1,1,1,250,2
2240,350,9396,0,1,1,1,860,5
2241,306,102669,0,2,1,1,6760,14
2242,0,26745,0,1,1,1,17547,9
2243,0,120576,0,4,1,1,36635,14
2244,0,7658,0,1,1,1,300,1
2245,0,11136,0,1,1,1,100,1
2246,500,168778,0,5,1,1,57060,20
2247,0,124979,0,3,1,1,14267,14
2248,0,35659,0,1,1,1,1102,9
2249,0,55996,867,3,1,1,12165,14
2250,5350,65904,0,4,1,1,47224,35
2251,650,125679,0,3,1,4,68151,27
2252,0,235312,0,5,1,1,56685,16
2253,0,64414,0,1,1,1,1952,12
2254,1700,34204,0,1,1,1,16862,9
2255,0,22384,0,1,1,1,0,0
2256,150,13381,0,1,1,1,1150,2
2257,0,10959,0,1,1,1,500,1
2258,0,28607,0,1,1,1,5943,5
2259,0,30686,0,1,1,1,6161,2
2260,0,8260,0,1,1,1,700,2
2261,0,61584,0,4,1,1,27937,14
2262,0,141594,0,2,1,1,30565,16
2263,1000,114549,0,1,1,1,5000,4
2264,0,64153,0,3,1,1,23563,19
2265,0,10000,0,1,1,1,790,3
2266,119,21839,0,1,1,1,853,3
2267,3100,182704,5513,1,1,1,5850,12
2268,500,92551,0,3,1,1,13755,13
2269,0,49353,0,4,1,1,34656,14
2270,0,21843,0,1,1,1,1411,9
2271,0,34072,0,1,1,1,500,1
2272,0,72962,0,4,1,1,28055,16
2273,600,99502,0,3,1,1,19678,28
2274,0,13250,0,3,1,1,17778,14
2275,500,98232,0,5,1,1,56687,14
2276,500,98895,0,4,1,1,89709,17
2277,400,119340,1000,1,1,1,400,5
2278,0,30171,0,1,3,1,15370,13
2279,0,105957,0,1,1,1,4881,12
2280,0,22548,0,1,1,1,3225,9
2281,0,89761,0,3,1,1,11965,13
2282,0,65263,0,1,1,1,22500,4
2283,0,128456,0,5,1,3,70125,28
2284,1800,35203,0,1,1,1,1800,16
2285,550,62023,0,1,1,1,750,4
2286,0,44197,0,1,1,1,2500,1
2287,0,104245,0,4,1,1,45589,14
2288,500,252520,0,4,1,1,43392,17
2289,2711,85496,0,1,1,1,2799,7
2290,1700,49874,0,1,1,1,7200,9
2291,0,109649,0,3,1,1,22136,13
2292,150,34379,0,3,1,1,13051,20
2293,1050,56688,0,1,1,1,3550,10
2294,0,48970,0,4,1,1,30872,14
2295,150,70789,0,5,1,1,76661,29
2296,0,24277,0,2,1,1,5330,5
2297,0,20308,0,3,1,1,19526,13
2298,0,111041,0,3,1,1,10252,12
2299,0,27904,0,2,1,1,6622,17
2300,0,128620,0,2,1,1,7747,12
2301,500,65340,2454,3,1,1,33795,11
2302,0,27135,0,1,1,1,4908,11
2303,0,32898,0,1,1,1,1000,1
2304,0,196922,0,4,1,1,40170,18
2305,0,196175,0,4,1,1,33886,13
2306,0,11457,0,1,1,1,705,3
2307,0,175344,0,4,1,1,40152,19
2308,0,5154,0,5,1,1,54657,28
2309,0,13232,0,1,1,1,8668,16
2310,550,88232,0,1,1,1,11550,5
2311,0,75526,0,4,1,1,46421,14
2312,0,53935,0,1,1,1,0,0
2313,0,18402,0,1,1,1,0,0
2314,0,24784,0,1,1,1,100,1
2315,0,62903,0,3,1,1,16434,13
2316,550,80272,0,4,1,1,34744,14
2317,0,10458,0,1,2,1,10458,12
2318,0,188184,0,4,1,1,32170,13
2319,0,83524,0,4,1,1,43152,18
2320,0,10794,0,1,1,1,0,0
2321,0,49807,0,2,1,1,6393,20
2322,0,18266,0,3,1,1,12254,15
2323,0,87851,0,4,1,1,28969,17
2324,0,32991,0,1,1,1,1230,6
2325,0,28677,0,1,1,1,215,3
2326,0,103809,0,3,1,1,16776,14
2327,0,417,0,1,1,1,3000,1
2328,0,8859,0,3,1,1,11998,13
2329,0,26896,0,1,1,1,5364,15
2330,0,16986,0,1,1,1,0,0
2331,0,25530,0,3,1,1,25131,17
2332,0,77067,0,4,1,1,40129,15
2333,0,6350,0,1,1,1,0,0
2334,1992,76118,0,5,1,1,79154,41
2335,0,40420,0,2,1,1,8649,14
2336,0,30178,0,3,1,1,14422,15
2337,0,15088,0,1,1,1,0,0
2338,500,138020,0,3,1,1,16449,17
2339,500,27310,0,3,1,1,15537,16
2340,150,109131,0,3,1,1,17481,17
2341,300,35356,0,3,1,1,18520,15
2342,0,33466,0,1,1,1,355,3
2343,2643,350608,0,4,1,1,50988,26
2344,1000,42107,888,1,1,1,3600,4
2345,400,74796,0,3,1,1,19710,15
2346,0,26129,0,3,1,1,20265,17
2347,0,30893,0,1,1,1,0,0
2348,1000,9445,0,1,1,1,1000,2
2349,0,52965,0,1,1,1,500,1
2350,0,19516,0,3,1,1,17696,16
2351,0,106378,0,4,1,1,56007,14
2352,350,22201,0,4,1,1,51278,16
2353,0,73378,0,3,1,1,13607,14
2354,0,50193,0,1,1,1,12263,3
2355,0,165144,0,3,1,1,24156,14
2356,0,53556,0,1,1,1,0,0
2357,800,18387,0,4,1,1,40560,19
2358,0,28577,0,4,1,1,48564,14
2359,0,55417,0,4,1,1,37127,31
2360,0,142244,0,3,1,1,12325,13
2361,0,23139,0,2,1,1,8156,14
2362,375,146232,0,5,1,1,83783,19
2363,0,35323,0,1,1,1,1875,8
2364,0,108081,0,5,1,5,217006,24
2365,0,1021,0,1,1,1,100,1
2366,650,120345,0,4,1,1,38323,17
2367,0,11593,0,2,1,1,9055,16
2368,0,68180,0,1,1,1,2044,9
2369,0,26605,0,1,1,1,3704,11
2370,0,17920,0,1,1,1,3250,18
2371,0,85156,0,1,1,1,133,5
2372,0,9005,0,1,1,1,520,1
2373,500,55404,0,2,1,1,10613,15
2374,0,42584,0,1,1,1,841,6
2375,9150,92843,0,1,1,1,27650,29
2376,0,51082,0,4,1,1,40878,13
2377,0,18727,0,1,1,1,0,0
2378,0,212029,0,4,1,1,43162,19
2379,2500,48806,0,1,1,1,12600,10
2380,0,15610,0,1,1,1,0,0
2381,0,46876,0,1,1,1,9680,7
2382,0,14075,0,1,1,1,4286,15
2383,0,59895,0,1,1,1,10500,4
2384,0,25936,0,1,1,1,0,0
2385,258,134318,0,1,1,1,333,3
2386,0,32807,0,1,1,1,17259,4
2387,0,38591,0,2,1,1,11039,18
2388,0,48958,0,3,1,1,24430,5
2389,0,10710,0,1,1,1,1000,1
2390,0,60349,0,2,1,1,10350,18
2391,0,9453,0,1,1,1,2585,5
2392,0,60867,0,4,1,1,41345,18
2393,0,27590,0,1,1,1,100,1
2394,0,100069,0,3,1,1,18745,13
2395,0,27820,0,1,1,1,3005,11
2396,0,20503,0,1,1,1,520,3
2397,1977,137371,0,1,1,1,4977,6
2398,195,12950,0,2,1,1,12798,18
2399,0,25207,957,2,1,1,6883,13
2400,0,17088,0,1,1,1,0,0
2401,2300,24100,0,3,1,1,26674,23
2402,0,101632,0,4,1,1,48658,14
2403,0,233449,0,3,1,1,21274,18
2404,0,45257,0,1,1,1,3625,7
2405,0,626,0,1,1,1,626,1
2406,0,18272,0,1,1,1,2920,5
2407,0,10756,0,1,1,1,1375,4
2408,175,161281,0,1,1,1,6321,8
2409,0,75680,0,3,1,1,23159,14
2410,0,59839,0,3,1,1,26962,18
2411,0,201259,0,4,1,1,40755,34
2412,1000,101772,0,3,1,1,26480,17
2413,4754,190674,4704,5,1,1,104159,33
2414,0,1452,0,1,1,1,2375,5
2415,50,30902,0,1,1,1,4175,12
2416,1100,65458,1000,3,1,1,28356,24
2417,0,114067,0,4,1,1,42569,23
2418,0,93371,0,4,1,1,55338,20
2419,0,20207,0,1,1,1,3033,12
2420,200,41040,0,5,1,1,66292,14
2421,0,41062,0,1,2,1,8275,11
2422,0,208825,0,4,1,1,42007,23
2423,0,81087,0,3,1,1,18971,12
2424,0,14336,0,1,1,1,0,0
2425,150,29929,0,3,1,1,18032,17
2426,0,121390,0,1,1,1,8500,4
2427,0,23226,0,1,1,1,2236,2
2428,500,451294,0,3,1,1,45907,22
2429,0,68012,0,1,1,1,247,3
2430,0,23589,0,1,1,1,0,0
2431,0,35033,0,1,1,1,1000,1
2432,0,19860,0,1,1,1,1500,5
2433,100,49588,0,1,1,1,4960,14
2434,0,111442,0,4,1,1,30368,19
2435,0,87402,0,4,1,1,41685,21
2436,0,21875,7558,3,1,1,12398,15
2437,1020,71459,0,4,1,1,36608,28
2438,0,34049,0,1,1,1,2030,8
2439,100,39759,0,1,1,1,100,1
2440,0,64138,0,3,1,1,22089,19
2441,500,83811,0,4,1,1,25936,15
2442,0,51864,0,2,1,1,6795,13
2443,200,168886,0,5,1,1,66859,21
2444,0,51730,0,1,1,1,2875,16
2445,0,118141,0,4,1,1,46521,11
2446,0,76060,0,4,1,1,33424,30
2447,0,25316,0,1,1,1,0,0
2448,4822,16859,0,4,1,1,64109,45
2449,8389,42236,0,1,1,1,8639,10
2450,0,3446,0,1,1,1,0,0
2451,0,26119,0,1,1,1,3189,6
2452,0,136732,0,5,1,1,87549,20
2453,0,14554,0,1,1,1,0,0
2454,0,165203,0,4,1,1,36666,20
2455,0,76513,0,4,1,1,45265,16
2456,1600,137076,0,5,1,1,61276,24
2457,0,11952,0,1,1,1,0,0
2458,0,44742,0,1,1,1,2500,1
2459,0,94022,0,1,1,1,2585,14
2460,0,29287,0,1,1,1,0,0
2461,0,199273,0,5,1,1,58457,14
2462,0,114868,0,4,1,1,45996,22
2463,0,37335,0,3,1,1,19507,17
2464,0,45522,0,3,1,1,10728,13
2465,0,66524,0,4,1,1,34682,23
2466,500,38411,0,1,1,1,500,1
2467,50,38137,0,1,1,1,11050,3
2468,0,22077,0,1,1,1,1385,4
2469,0,65784,0,1,1,1,10953,50
2470,0,95916,0,3,1,1,11845,11
2471,0,122164,0,2,1,1,9944,16
2472,650,307149,2562,4,1,1,58008,19
2473,300,200089,4727,5,1,1,75019,21
2474,0,161453,0,3,1,1,38956,44
2475,0,135568,0,4,1,1,40051,21
2476,0,98339,0,3,1,1,16336,13
2477,0,26103,0,3,1,1,13692,18
2478,0,11133,0,1,1,1,0,0
2479,0,7011,0,3,1,1,19791,16
2480,0,177232,0,3,1,1,14787,13
2481,0,29298,0,3,1,1,24656,13
2482,0,35304,0,4,1,1,30532,13
2483,250,14952,0,1,1,1,250,1
2484,0,163315,0,1,1,1,8035,29
2485,0,23649,0,1,1,1,3250,16
2486,1816,4460,0,1,1,1,4741,14
2487,767,169794,0,3,1,1,22824,19
2488,50,23781,0,1,1,1,50,1
2489,0,704113,0,5,1,1,98119,23
2490,0,34942,0,3,1,1,19016,13
2491,0,5970,0,1,1,1,1000,1
2492,500,192246,0,1,1,1,3170,5
2493,0,34103,0,3,1,1,34630,16
2494,0,142152,0,3,1,1,19464,13
2495,0,12713,0,1,1,1,0,0
2496,0,28848,0,1,1,1,0,0
2497,0,10940,0,1,1,1,0,0
2498,255,24372,0,1,1,1,255,1
2499,0,29005,0,1,1,1,90,3
2500,0,215155,0,5,1,1,57130,15
2501,4373,30062,5368,1,1,1,7373,10
2502,0,13117,0,1,1,1,1972,3
2503,0,86341,0,3,1,1,20991,16
2504,0,142810,0,1,1,1,8000,4
2505,0,8399,0,3,1,1,21136,13
2506,500,120622,0,4,1,1,25675,14
2507,100,86150,0,1,1,1,7600,34
2508,0,14079,0,2,1,1,6503,16
2509,0,10036,0,3,1,1,13959,16
2510,150,80737,0,1,1,1,2845,5
2511,0,25435,0,1,1,1,7147,32
2512,200,241165,0,1,1,1,1700,3
2513,0,85826,0,4,1,1,33678,29
2514,0,654,0,3,1,1,14967,10
2515,0,11525,0,1,1,1,0,0
2516,350,40204,0,1,1,1,850,3
2517,0,22963,0,1,1,1,0,0
2518,0,47165,0,1,1,1,4545,4
2519,50,103240,0,4,1,1,44627,29
2520,0,61737,0,2,1,1,6789,12
2521,100,25766,0,1,1,1,2548,16
2522,1800,147090,0,4,1,1,35511,31
2523,1500,79333,0,1,1,1,1500,3
2524,0,4923,0,1,1,1,305,2
2525,0,56687,0,4,1,1,48989,28
2526,0,326704,0,4,1,1,37408,19
2527,0,45149,0,1,1,1,21292,10
2528,0,57477,0,1,1,1,2607,4
2529,0,48265,0,1,1,1,1000,1
2530,0,34249,0,1,1,1,4100,12
2531,0,210491,0,4,1,1,48287,18
2532,0,25671,0,2,1,1,10513,12
2533,0,191583,0,3,1,1,25675,18
2534,0,90332,0,2,1,1,12845,25
2535,0,53532,0,4,1,1,30808,18
2536,0,71507,0,1,1,1,3750,6
2537,0,35196,0,1,1,1,0,0
2538,0,30034,0,1,1,1,15816,6
2539,450,47787,0,4,1,1,47223,21
2540,0,46967,0,1,1,1,2000,9
2541,1300,103615,0,1,1,1,13668,15
2542,0,5110,0,1,1,1,0,0
2543,0,128927,0,5,1,1,61165,14
2544,0,5000,0,1,1,1,5000,1
2545,0,126701,0,3,1,1,20636,15
2546,0,34855,0,1,1,1,230,3
2547,0,34464,0,2,1,1,5312,5
2548,0,86638,0,4,1,1,45861,13
2549,1100,140398,0,5,1,1,118013,26
2550,0,65812,0,1,1,1,185,2
2551,350,34177,1754,2,1,1,7072,16
2552,0,58195,0,3,1,1,24808,13
2553,0,34781,0,3,1,1,11270,12
2554,0,22457,0,3,1,1,17579,15
2555,0,19996,0,1,1,1,500,1
2556,0,26256,0,1,1,1,2000,9
2557,0,42966,0,1,2,1,7734,6
2558,0,3129,0,1,1,1,0,0
2559,200,138008,5368,4,1,1,34178,14
2560,0,9611,0,1,1,1,2250,3
2561,0,40702,0,4,1,1,39897,14
2562,0,105579,0,3,1,1,16332,12
2563,0,46654,0,1,1,1,3215,6
2564,200,518960,0,1,1,1,15700,8
2565,0,39715,0,3,1,1,17388,12
2566,0,199,0,1,1,1,0,0
2567,0,6345,0,2,1,1,7719,18
2568,1100,72598,0,1,1,1,6090,8
2569,1700,59805,0,1,1,1,2900,7
2570,0,10307,0,1,1,1,0,0
2571,0,37997,0,2,1,1,11073,5
2572,150,102083,0,3,1,1,12978,14
2573,1200,104632,0,1,1,1,26700,10
2574,0,18260,0,1,1,1,500,1
2575,0,28484,0,1,1,1,350,3
2576,0,29105,0,1,1,1,5000,1
2577,0,49560,0,1,1,1,0,0
2578,150,29346,0,1,1,1,150,1
2579,0,75288,0,4,1,1,36866,20
2580,0,42366,0,2,1,1,6293,9
2581,1000,151336,651,1,1,1,11400,6
2582,0,48363,0,1,1,1,790,3
2583,0,11529,0,3,1,1,15738,15
2584,0,61956,0,1,1,1,17500,2
2585,736,15378,0,1,1,1,25236,9
2586,0,85346,0,1,1,1,2835,3
2587,0,215946,0,1,1,1,2125,10
2588,0,66539,0,3,1,1,27894,17
2589,1500,97131,0,4,1,1,33324,19
2590,0,14513,0,1,1,1,0,0
2591,0,211773,0,3,1,1,23256,30
2592,250,45742,0,1,1,1,7625,23
2593,350,39862,0,3,1,1,14152,18
2594,400,75132,0,4,1,1,53001,23
2595,0,91296,0,3,1,1,19057,16
2596,0,117290,0,1,1,1,1754,8
2597,0,75556,0,1,1,1,2790,6
2598,0,5103,0,1,1,1,5103,2
2599,500,10747,0,1,1,1,990,4
2600,0,31789,0,1,1,1,10220,17
2601,0,59515,0,1,1,1,3170,5
2602,0,86913,0,2,1,1,23705,6
2603,500,49129,0,2,1,1,16921,18
2604,607,135408,0,5,1,1,62224,15
2605,0,41152,10074,1,1,1,3250,19
2606,0,145750,0,2,1,1,10986,12
2607,0,7041,0,1,1,1,1747,12
2608,2850,273442,0,4,1,1,54625,35
2609,0,44514,0,1,1,1,3577,13
2610,0,96490,0,1,1,1,2000,1
2611,500,45050,2900,1,1,1,4875,10
2612,100,91048,0,4,1,1,51580,20
2613,500,20352,0,1,1,1,1900,5
2614,0,34294,0,3,1,1,17683,14
2615,500,59696,2586,5,1,1,63827,22
2616,0,106155,0,1,1,1,0,0
2617,0,29244,0,2,1,1,6252,13
2618,0,27592,0,1,1,1,335,3
2619,0,16128,0,1,1,1,475,3
2620,2004,51353,0,1,1,1,8114,16
2621,0,235422,0,2,1,1,30208,14
2622,0,7456,0,1,1,1,0,0
2623,0,33604,0,3,1,1,13619,16
2624,0,24803,0,1,1,1,0,0
2625,0,58411,0,1,1,1,2500,1
2626,0,3273,0,1,1,1,500,1
2627,0,28480,0,1,1,1,2644,6
2628,0,46706,0,1,1,1,3344,16
2629,500,102230,0,1,1,1,3406,5
2630,50,12096,0,1,1,1,50,1
2631,0,118487,0,1,1,1,3388,14
2632,0,20518,0,2,1,1,5580,10
2633,200,6280,0,1,1,1,1220,6
2634,0,11700,0,1,1,1,0,0
2635,0,391,0,1,1,1,9000,1
2636,0,78305,733,1,1,1,130,3
2637,500,145214,1692,1,1,1,3500,4
2638,0,137760,0,5,1,1,64949,13
2639,0,88563,0,4,1,1,42410,27
2640,0,25748,0,1,1,1,0,0
2641,0,27102,0,3,1,1,27102,9
2642,750,25824,0,3,1,1,17760,20
2643,300,23054,0,1,1,1,400,3
2644,0,29150,0,3,1,1,13952,14
2645,0,37529,0,4,1,1,25706,14
2646,0,7515,0,2,1,1,13681,18
2647,550,194576,0,4,1,1,41315,16
2648,0,24265,0,1,1,1,1854,12
2649,0,16773,0,1,1,1,140,2
2650,1000,5432,0,1,1,1,1000,2
2651,500,110480,0,4,1,1,44191,22
2652,500,86273,0,3,1,1,35304,15
2653,0,20674,0,3,1,1,16876,22
2654,0,8335,0,1,1,1,3750,16
2655,0,40893,0,1,1,1,1130,3
2656,10850,644881,2600,1,1,1,14350,28
2657,2000,61081,0,4,1,1,37682,21
2658,2528,27438,0,1,1,1,2528,6
2659,0,14748,0,1,1,1,2210,7
2660,0,49514,0,1,1,1,4500,22
2661,0,7457,0,1,1,1,17131,5
2662,0,97193,0,2,1,1,13338,12
2663,0,68456,0,2,1,1,6317,5
2664,0,123842,0,3,1,1,24295,14
2665,0,61285,0,5,1,1,55027,22
2666,150,20157,0,1,1,1,1450,3
2667,0,41073,0,3,1,1,13993,20
2668,0,21784,0,2,1,1,6208,14
2669,0,12868,0,1,1,1,1875,8
2670,0,147862,0,4,1,1,44783,14
2671,350,11836,0,1,1,1,5075,14
2672,2963,25681,1526,1,1,1,14941,20
2673,3100,282784,3508,1,1,1,19314,17
2674,0,59704,0,4,2,1,57404,14
2675,0,75279,0,1,1,1,5375,21
2676,3504,66681,0,1,1,1,4478,16
2677,150,72085,0,3,1,1,20310,12
2678,0,2039,0,1,1,1,0,0
2679,0,2214,0,1,1,1,0,0
2680,0,16208,0,1,1,1,0,0
2681,0,25829,0,1,1,1,1375,4
2682,0,83217,0,1,1,1,3679,4
2683,0,9520,0,3,1,1,12515,13
2684,0,103215,0,3,1,1,16726,14
2685,0,62629,0,4,1,1,36986,14
2686,0,45603,0,2,1,1,5964,13
2687,0,44792,0,2,1,1,9463,16
2688,0,97535,0,1,1,1,0,0
2689,0,60085,0,3,1,1,14714,17
2690,0,76938,0,3,1,1,23503,13
2691,1050,2562,0,2,1,1,9075,11
2692,0,7685,0,1,1,1,500,4
2693,0,102942,0,5,1,1,56780,18
2694,0,7029,0,1,1,1,495,3
2695,0,2119,0,1,1,1,0,0
2696,12000,207311,0,1,1,1,31000,37
2697,0,77753,0,3,1,1,12483,13
